trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,prod_size,total_sales
10317023,704772572943,1014770,2021-05-27 12:46:02.022259,2021,5,27,27,1,24,New York,35.98,Scratchy Post,toy,cat,,0
10314794,575410882303,1013157,2021-05-18 08:02:07.637132,2021,5,18,18,1,57,Wisconsin,21.95,Chomp-a Plush,toy,dog,,0
10307455,717036112695,1007405,2021-04-10 09:05:07.094176,2021,4,10,10,1,25,New Jersey,60.99,Reddy Beddy,bedding,dog,medium,0
10307644,441530839394,1006081,2021-04-11 09:44:53.772797,2021,4,11,11,1,31,Pennsylvania,28.45,Ball and String,toy,cat,,0
10316545,717036112695,1014421,2021-05-25 10:30:13.178626,2021,5,25,25,1,45,Ohio,60.99,Reddy Beddy,bedding,dog,medium,0
10300915,719638485153,1001024,2021-01-30 08:03:55.534757,2021,1,30,30,1,35,California,72.99,Cat Cave,bedding,cat,,0
10314427,374613020864,1012883,2021-05-16 12:13:34.082274,2021,5,16,16,1,20,California,10.97,Chewie Dental,treat,dog,,0
10301857,969568933713,1002316,2021-02-17 11:49:24.452328,2021,2,17,17,2,32,Louisiana,32.99,Foozy Mouse,toy,cat,,0
10307073,344538897332,1007089,2021-04-07 12:36:02.648994,2021,4,7,7,2,34,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10304364,832878954342,1004799,2021-03-17 10:44:09.332559,2021,3,17,17,1,34,New York,45.99,Snoozer Hammock,bedding,cat,,0
10315381,100469015054,1003177,2021-05-20 10:02:45.714947,2021,5,20,20,1,37,New York,18.95,Tuna Tasties,treat,cat,,0
10302759,469757173540,1003415,2021-03-01 09:47:00.130948,2021,3,1,1,2,31,Texas,35.99,Kitty Climber,toy,cat,,0
10310908,483326155497,1010157,2021-04-29 10:55:27.071042,2021,4,29,29,1,33,New York,10.99,The New Bone,food,dog,large,0
10311844,521244155990,1010898,2021-05-04 11:58:34.305456,2021,5,4,4,1,28,Wisconsin,54.95,Reddy Beddy,bedding,dog,small,0
10314016,73201504044,1012580,2021-05-14 11:27:48.337457,2021,5,14,14,1,41,Connecticut,18.95,Purrfect Puree,treat,cat,,0
10310631,242313721729,1008450,2021-04-28 10:15:04.584886,2021,4,28,28,1,31,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10300825,719638485153,1001685,2021-01-28 13:45:10.503928,2021,1,28,28,1,37,Colorado,72.99,Cat Cave,bedding,cat,,0
10301568,733426809698,1002359,2021-02-12 11:30:10.236370,2021,2,12,12,1,34,California,18.95,Yum Fish-Dish,food,cat,,0
10306770,140160459467,1006836,2021-04-05 13:22:32.720154,2021,4,5,5,1,32,Florida,48.95,Snoozer Essentails,bedding,dog,,0
10316912,717036112695,1010551,2021-05-26 09:52:15.104981,2021,5,26,26,1,21,New Jersey,60.99,Reddy Beddy,bedding,dog,medium,0
10316042,832878954342,1014073,2021-05-23 12:49:00.796598,2021,5,23,23,1,36,Connecticut,45.99,Snoozer Hammock,bedding,cat,,0
10313101,287663658863,1009672,2021-05-10 13:58:48.094809,2021,5,10,10,1,22,New York,9.95,All Veggie Yummies,treat,dog,,0
10303217,344934101144,1002334,2021-03-06 10:43:20.329081,2021,3,6,6,1,27,Pennsylvania,24.95,Fetch Blaster,toy,dog,,0
10311577,704772572943,1010689,2021-05-03 09:31:38.776097,2021,5,3,3,3,24,California,35.98,Scratchy Post,toy,cat,,0
10304314,704772572943,1004754,2021-03-17 10:33:12.696369,2021,3,17,17,1,29,California,35.98,Scratchy Post,toy,cat,,0
10311362,100469015054,1010515,2021-05-02 14:55:54.644803,2021,5,2,2,1,25,Texas,18.95,Tuna Tasties,treat,cat,,0
10302238,287663658863,1002956,2021-02-22 10:36:27.337765,2021,2,22,22,1,24,Minnesota,9.95,All Veggie Yummies,treat,dog,,0
10307910,904582148679,1001792,2021-04-13 13:20:43.724574,2021,4,13,13,1,35,Florida,12.97,Whole Chemistry Recipe,food,dog,small,0
10302047,140160459467,1001762,2021-02-20 10:26:00.821263,2021,2,20,20,2,28,New Jersey,48.95,Snoozer Essentails,bedding,dog,,0
10313282,904582148679,1012018,2021-05-11 07:55:58.451079,2021,5,11,11,2,33,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10308257,832878954342,1008068,2021-04-15 09:24:36.844144,2021,4,15,15,1,22,Texas,45.99,Snoozer Hammock,bedding,cat,,0
10300271,733426809698,1001181,2021-01-13 09:20:36.818790,2021,1,13,13,1,22,New York,18.95,Yum Fish-Dish,food,cat,,0
10303215,344934101144,1003812,2021-03-06 13:30:20.614462,2021,3,6,6,3,27,Maryland,24.95,Fetch Blaster,toy,dog,,0
10300730,374613020864,1001603,2021-01-26 10:32:32.967655,2021,1,26,26,1,23,Pennsylvania,10.97,Chewie Dental,treat,dog,,0
10316955,845773115334,1014717,2021-05-26 09:11:46.371146,2021,5,26,26,1,35,New Jersey,12.99,Purr Mix,food,cat,,0
10302502,575410882303,1001664,2021-02-26 15:23:57.993366,2021,2,26,26,2,21,New Jersey,21.95,Chomp-a Plush,toy,dog,,0
10301306,344934101144,1001301,2021-02-07 13:00:18.797161,2021,2,7,7,1,20,California,24.95,Fetch Blaster,toy,dog,,0
10304255,469757173540,1004703,2021-03-17 14:31:44.265734,2021,3,17,17,1,35,Pennsylvania,35.99,Kitty Climber,toy,cat,,0
10312985,100469015054,1011789,2021-05-10 07:06:37.807833,2021,5,10,10,1,34,New York,18.95,Tuna Tasties,treat,cat,,0
10315920,717036112695,1013984,2021-05-22 11:00:08.122635,2021,5,22,22,1,25,Virginia,60.99,Reddy Beddy,bedding,dog,medium,0
10308964,845773115334,1008628,2021-04-19 08:47:22.212428,2021,4,19,19,1,29,New Jersey,12.99,Purr Mix,food,cat,,0
10310554,344538897332,1005276,2021-04-28 09:02:33.552992,2021,4,28,28,3,22,Maryland,19.99,Feline Fix Mix,treat,cat,,0
10302496,242313721729,1003183,2021-02-26 10:13:26.050928,2021,2,26,26,2,24,New York,65.99,Reddy Beddy,bedding,dog,large,0
10313330,242313721729,1012055,2021-05-11 08:50:16.720198,2021,5,11,11,1,21,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10306638,521244155990,1006725,2021-04-04 13:16:16.104785,2021,4,4,4,3,30,New York,54.95,Reddy Beddy,bedding,dog,small,0
10302422,832878954342,1003118,2021-02-25 09:31:20.298322,2021,2,25,25,1,36,California,45.99,Snoozer Hammock,bedding,cat,,0
10307446,140160459467,1004352,2021-04-10 11:14:30.331109,2021,4,10,10,2,26,Utah,48.95,Snoozer Essentails,bedding,dog,,0
10305735,344934101144,1005969,2021-03-29 09:54:50.133447,2021,3,29,29,2,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,,0
10303412,242313721729,1003973,2021-03-08 10:47:18.975541,2021,3,8,8,1,22,New Jersey,65.99,Reddy Beddy,bedding,dog,large,0
10307261,344538897332,1007247,2021-04-08 09:58:52.026056,2021,4,8,8,1,35,Illinois,19.99,Feline Fix Mix,treat,cat,,0
10317571,344538897332,1015153,2021-05-28 08:44:38.502462,2021,5,28,28,3,33,New York,19.99,Feline Fix Mix,treat,cat,,0
10316340,717036112695,1014275,2021-05-24 10:37:13.583887,2021,5,24,24,1,29,New Jersey,60.99,Reddy Beddy,bedding,dog,medium,0
10309173,100469015054,1002361,2021-04-20 10:14:40.555153,2021,4,20,20,1,37,Pennsylvania,18.95,Tuna Tasties,treat,cat,,0
10305998,100469015054,1006193,2021-03-31 06:19:08.148966,2021,3,31,31,1,26,Michigan,18.95,Tuna Tasties,treat,cat,,0
10316417,621046126170,1013121,2021-05-24 10:58:45.220064,2021,5,24,24,1,32,Tennessee,22.99,Tug-a-Back,toy,dog,,0
10317426,441530839394,1015047,2021-05-28 11:05:40.302517,2021,5,28,28,1,46,New York,28.45,Ball and String,toy,cat,,0
10308731,344538897332,1008439,2021-04-18 12:14:07.931806,2021,4,18,18,1,26,Oklahoma,19.99,Feline Fix Mix,treat,cat,,0
10304408,100469015054,1004836,2021-03-18 09:17:46.927328,2021,3,18,18,1,26,Pennsylvania,18.95,Tuna Tasties,treat,cat,,0
10300709,425361189561,1001584,2021-01-26 08:47:13.587339,2021,1,26,26,1,39,New Jersey,15.99,Snack-em Fish,treat,cat,,0
10314925,621046126170,1012384,2021-05-18 11:40:39.215200,2021,5,18,18,1,27,New York,22.99,Tug-a-Back,toy,dog,,0
10303768,832878954342,1004279,2021-03-12 10:57:24.135157,2021,3,12,12,1,34,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,,0
10316663,140160459467,1014507,2021-05-25 12:48:26.964136,2021,5,25,25,3,24,Colorado,48.95,Snoozer Essentails,bedding,dog,,0
10309110,425361189561,1008744,2021-04-20 10:35:58.443548,2021,4,20,20,1,27,Maryland,15.99,Snack-em Fish,treat,cat,,0
10300186,344934101144,1001104,2021-01-07 13:35:37.630638,2021,1,7,7,1,45,Texas,24.95,Fetch Blaster,toy,dog,,0
10311045,483326155497,1010272,2021-04-30 10:14:55.192549,2021,4,30,30,1,29,New Jersey,10.99,The New Bone,food,dog,large,0
10308830,719638485153,1005629,2021-04-18 09:49:53.689159,2021,4,18,18,1,28,Connecticut,72.99,Cat Cave,bedding,cat,,0
10307340,441530839394,1007313,2021-04-09 11:15:33.008935,2021,4,9,9,3,26,New Jersey,28.45,Ball and String,toy,cat,,0
10310511,73201504044,1002979,2021-04-27 08:57:01.430353,2021,4,27,27,2,26,New York,18.95,Purrfect Puree,treat,cat,,0
10311503,469757173540,1010629,2021-05-02 07:37:37.080156,2021,5,2,2,1,47,Pennsylvania,35.99,Kitty Climber,toy,cat,,0
10307429,719638485153,1007388,2021-04-09 13:37:01.770797,2021,4,9,9,1,34,New Jersey,72.99,Cat Cave,bedding,cat,,0
10308829,719638485153,1008521,2021-04-18 11:37:49.632967,2021,4,18,18,4,25,West Virginia,72.99,Cat Cave,bedding,cat,,0
10315884,344538897332,1013963,2021-05-22 11:28:02.170274,2021,5,22,22,1,23,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10304514,374613020864,1004925,2021-03-19 11:24:14.049900,2021,3,19,19,1,29,Nevada,10.97,Chewie Dental,treat,dog,,0
10306091,733426809698,1006270,2021-04-01 09:01:51.171802,2021,4,1,1,1,30,New York,18.95,Yum Fish-Dish,food,cat,,0
10315536,344934101144,1013701,2021-05-21 06:18:04.717428,2021,5,21,21,1,26,Illinois,24.95,Fetch Blaster,toy,dog,,0
10302806,904582148679,1002491,2021-03-02 11:19:01.145512,2021,3,2,2,2,35,Massachusetts,12.97,Whole Chemistry Recipe,food,dog,small,0
10301645,704772572943,1002427,2021-02-13 09:32:03.116717,2021,2,13,13,1,44,California,35.98,Scratchy Post,toy,cat,,0
10304639,374613020864,1005033,2021-03-20 10:23:25.186273,2021,3,20,20,1,27,Massachusetts,10.97,Chewie Dental,treat,dog,,0
10306168,733426809698,1006334,2021-04-01 09:44:36.974249,2021,4,1,1,3,33,California,18.95,Yum Fish-Dish,food,cat,,0
10311186,733426809698,1004821,2021-05-01 10:11:12.134215,2021,5,1,1,1,32,Connecticut,18.95,Yum Fish-Dish,food,cat,,0
10304028,100469015054,1004507,2021-03-14 12:37:33.732112,2021,3,14,14,1,19,New Jersey,18.95,Tuna Tasties,treat,cat,,0
10316455,521244155990,1014353,2021-05-24 11:35:38.825378,2021,5,24,24,1,42,California,54.95,Reddy Beddy,bedding,dog,small,0
10315191,344538897332,1013453,2021-05-19 11:21:48.389793,2021,5,19,19,1,29,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10305153,733426809698,1005479,2021-03-24 11:05:31.682773,2021,3,24,24,1,19,New York,18.95,Yum Fish-Dish,food,cat,,0
10300879,140160459467,1001736,2021-01-29 14:21:51.416336,2021,1,29,29,2,27,New York,48.95,Snoozer Essentails,bedding,dog,,0
10305575,969568933713,1005836,2021-03-28 15:54:04.846263,2021,3,28,28,1,27,New York,32.99,Foozy Mouse,toy,cat,,0
10309691,575410882303,1007944,2021-04-23 10:34:39.404950,2021,4,23,23,1,22,Pennsylvania,21.95,Chomp-a Plush,toy,dog,,0
10305173,242313721729,1004376,2021-03-24 09:18:03.691010,2021,3,24,24,1,21,New York,65.99,Reddy Beddy,bedding,dog,large,0
10306661,140160459467,1006744,2021-04-05 12:36:38.353606,2021,4,5,5,1,30,Michigan,48.95,Snoozer Essentails,bedding,dog,,0
10305497,242313721729,1005771,2021-03-27 11:42:19.101655,2021,3,27,27,1,30,New York,65.99,Reddy Beddy,bedding,dog,large,0
10310599,469757173540,1009914,2021-04-28 10:24:40.434597,2021,4,28,28,1,36,Tennessee,35.99,Kitty Climber,toy,cat,,0
10311975,733426809698,1011001,2021-05-05 07:49:09.227700,2021,5,5,5,1,37,New Jersey,18.95,Yum Fish-Dish,food,cat,,0
10314884,344538897332,1013225,2021-05-18 13:13:05.778525,2021,5,18,18,1,25,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10316616,441530839394,1003092,2021-05-25 11:56:31.704103,2021,5,25,25,1,34,New York,28.45,Ball and String,toy,cat,,0
10313862,483326155497,1012456,2021-05-13 12:35:26.801500,2021,5,13,13,1,31,Florida,10.99,The New Bone,food,dog,large,0
10305630,704772572943,1005883,2021-03-28 08:25:53.412610,2021,3,28,28,1,22,Pennsylvania,35.98,Scratchy Post,toy,cat,,0
10317091,469757173540,1014814,2021-05-27 08:46:28.913525,2021,5,27,27,1,31,New Jersey,35.99,Kitty Climber,toy,cat,,0
10307478,441530839394,1007425,2021-04-10 10:02:05.765648,2021,4,10,10,2,40,New York,28.45,Ball and String,toy,cat,,0
10302385,469757173540,1003087,2021-02-24 09:56:12.998141,2021,2,24,24,2,38,New York,35.99,Kitty Climber,toy,cat,,0
10305671,733426809698,1005917,2021-03-28 09:09:07.753688,2021,3,28,28,1,25,South Carolina,18.95,Yum Fish-Dish,food,cat,,0
10305666,344538897332,1005913,2021-03-28 08:43:24.547850,2021,3,28,28,1,20,Georgia,19.99,Feline Fix Mix,treat,cat,,0
10305457,73201504044,1005736,2021-03-27 12:02:10.032671,2021,3,27,27,2,36,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10314153,469757173540,1012680,2021-05-15 10:16:17.770208,2021,5,15,15,1,24,Arizona,35.99,Kitty Climber,toy,cat,,0
10313913,621046126170,1012497,2021-05-14 11:59:59.316732,2021,5,14,14,1,26,Pennsylvania,22.99,Tug-a-Back,toy,dog,,0
10303715,242313721729,1004233,2021-03-11 10:33:13.626240,2021,3,11,11,2,28,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10300153,704772572943,1001072,2021-01-06 12:07:08.043580,2021,1,6,6,1,26,New Jersey,35.98,Scratchy Post,toy,cat,,0
10305601,287663658863,1005858,2021-03-28 10:43:31.282303,2021,3,28,28,1,27,Texas,9.95,All Veggie Yummies,treat,dog,,0
10303450,140160459467,1004006,2021-03-09 12:07:14.099421,2021,3,9,9,2,29,New York,48.95,Snoozer Essentails,bedding,dog,,0
10304343,73201504044,1004781,2021-03-17 12:33:29.312127,2021,3,17,17,2,24,Michigan,18.95,Purrfect Puree,treat,cat,,0
10304301,717036112695,1004743,2021-03-17 08:34:44.618193,2021,3,17,17,2,29,Arkansas,60.99,Reddy Beddy,bedding,dog,medium,0
10300125,73201504044,1001046,2021-01-05 11:04:54.509040,2021,1,5,5,1,31,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10311785,733426809698,1001485,2021-05-04 07:49:36.218760,2021,5,4,4,1,25,New York,18.95,Yum Fish-Dish,food,cat,,0
10309492,717036112695,1008253,2021-04-22 12:42:28.824988,2021,4,22,22,1,27,Illinois,60.99,Reddy Beddy,bedding,dog,medium,0
10310181,621046126170,1009595,2021-04-26 11:57:58.874179,2021,4,26,26,1,23,New York,22.99,Tug-a-Back,toy,dog,,0
10301299,832878954342,1002116,2021-02-07 11:12:23.446147,2021,2,7,7,2,23,New Jersey,45.99,Snoozer Hammock,bedding,cat,,0
10312887,73201504044,1005824,2021-05-09 08:57:28.489432,2021,5,9,9,1,29,Connecticut,18.95,Purrfect Puree,treat,cat,,0
10306697,717036112695,1004645,2021-04-05 12:24:59.209855,2021,4,5,5,3,27,Utah,60.99,Reddy Beddy,bedding,dog,medium,0
10305224,575410882303,1005538,2021-03-25 13:27:36.533269,2021,3,25,25,3,40,Pennsylvania,21.95,Chomp-a Plush,toy,dog,,0
10303732,242313721729,1004249,2021-03-11 10:43:24.151542,2021,3,11,11,5,25,New York,65.99,Reddy Beddy,bedding,dog,large,0
10315442,845773115334,1013634,2021-05-20 09:41:59.251493,2021,5,20,20,1,47,Pennsylvania,12.99,Purr Mix,food,cat,,0
10315822,575410882303,1012184,2021-05-22 11:35:39.860121,2021,5,22,22,1,21,Georgia,21.95,Chomp-a Plush,toy,dog,,0
10308757,140160459467,1008463,2021-04-18 13:37:09.193172,2021,4,18,18,1,34,Ohio,48.95,Snoozer Essentails,bedding,dog,,0
10311181,521244155990,1010243,2021-05-01 07:10:34.475730,2021,5,1,1,1,36,Arizona,54.95,Reddy Beddy,bedding,dog,small,0
10302461,242313721729,1003152,2021-02-25 11:28:09.948351,2021,2,25,25,3,25,New Jersey,65.99,Reddy Beddy,bedding,dog,large,0
10300514,904582148679,1001403,2021-01-21 08:38:38.575585,2021,1,21,21,1,26,Virginia,12.97,Whole Chemistry Recipe,food,dog,small,0
10316048,845773115334,1014078,2021-05-23 14:51:41.724574,2021,5,23,23,1,24,Pennsylvania,12.99,Purr Mix,food,cat,,0
10310867,832878954342,1010127,2021-04-29 10:47:15.544251,2021,4,29,29,1,35,California,45.99,Snoozer Hammock,bedding,cat,,0
10314825,832878954342,1013179,2021-05-18 11:50:18.225594,2021,5,18,18,2,28,New Jersey,45.99,Snoozer Hammock,bedding,cat,,0
10309488,469757173540,1009049,2021-04-22 13:18:54.862141,2021,4,22,22,2,32,New York,35.99,Kitty Climber,toy,cat,,0
10303345,344934101144,1003918,2021-03-08 14:43:41.041114,2021,3,8,8,1,40,Iowa,24.95,Fetch Blaster,toy,dog,,0
10307435,374613020864,1007392,2021-04-10 11:56:43.773224,2021,4,10,10,1,25,New Jersey,10.97,Chewie Dental,treat,dog,,0
10302605,575410882303,1003278,2021-02-27 12:56:25.670703,2021,2,27,27,1,45,Connecticut,21.95,Chomp-a Plush,toy,dog,,0
10314208,483326155497,1012722,2021-05-15 12:28:07.110662,2021,5,15,15,2,28,New York,10.99,The New Bone,food,dog,large,0
10300959,469757173540,1001261,2021-01-31 10:57:55.297759,2021,1,31,31,1,30,Connecticut,35.99,Kitty Climber,toy,cat,,0
10302114,733426809698,1002846,2021-02-20 13:48:48.646220,2021,2,20,20,1,38,Vermont,18.95,Yum Fish-Dish,food,cat,,0
10311758,904582148679,1001467,2021-05-04 13:33:03.951755,2021,5,4,4,1,34,New Jersey,12.97,Whole Chemistry Recipe,food,dog,small,0
10300851,242313721729,1001709,2021-01-29 10:37:16.698588,2021,1,29,29,1,27,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10314911,904582148679,1013247,2021-05-18 10:00:14.469559,2021,5,18,18,1,37,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10302922,425361189561,1003554,2021-03-03 11:06:05.560075,2021,3,3,3,1,31,New York,15.99,Snack-em Fish,treat,cat,,0
10303091,733426809698,1003703,2021-03-05 09:31:38.777514,2021,3,5,5,1,42,New Jersey,18.95,Yum Fish-Dish,food,cat,,0
10309527,242313721729,1009079,2021-04-22 10:27:19.985067,2021,4,22,22,1,20,California,65.99,Reddy Beddy,bedding,dog,large,0
10304691,73201504044,1005074,2021-03-20 11:09:28.135677,2021,3,20,20,1,40,New York,18.95,Purrfect Puree,treat,cat,,0
10309182,733426809698,1008803,2021-04-20 11:37:45.619843,2021,4,20,20,1,24,California,18.95,Yum Fish-Dish,food,cat,,0
10311612,904582148679,1009896,2021-05-03 13:00:04.809728,2021,5,3,3,1,23,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10303453,344538897332,1004009,2021-03-09 08:22:27.496633,2021,3,9,9,1,24,Michigan,19.99,Feline Fix Mix,treat,cat,,0
10309975,344538897332,1009432,2021-04-24 08:40:04.066336,2021,4,24,24,2,34,Michigan,19.99,Feline Fix Mix,treat,cat,,0
10307016,704772572943,1007042,2021-04-07 13:35:06.513812,2021,4,7,7,2,33,California,35.98,Scratchy Post,toy,cat,,0
10312755,242313721729,1004364,2021-05-08 08:35:41.713269,2021,5,8,8,1,26,New Jersey,65.99,Reddy Beddy,bedding,dog,large,0
10309484,733426809698,1009046,2021-04-22 10:00:54.509827,2021,4,22,22,2,26,Tennessee,18.95,Yum Fish-Dish,food,cat,,0
10301159,287663658863,1001991,2021-02-04 10:55:27.966055,2021,2,4,4,1,21,New York,9.95,All Veggie Yummies,treat,dog,,0
10311985,344538897332,1011007,2021-05-05 10:29:46.819688,2021,5,5,5,1,25,New York,19.99,Feline Fix Mix,treat,cat,,0
10310259,483326155497,1003808,2021-04-26 11:38:39.978785,2021,4,26,26,1,26,New Jersey,10.99,The New Bone,food,dog,large,0
10302473,287663658863,1003057,2021-02-25 09:36:51.380917,2021,2,25,25,1,27,Pennsylvania,9.95,All Veggie Yummies,treat,dog,,0
10306942,719638485153,1006979,2021-04-06 13:08:58.661060,2021,4,6,6,1,27,New York,72.99,Cat Cave,bedding,cat,,0
10307103,733426809698,1005103,2021-04-07 10:57:49.280071,2021,4,7,7,1,29,New York,18.95,Yum Fish-Dish,food,cat,,0
10313974,425361189561,1012545,2021-05-14 14:03:41.162505,2021,5,14,14,1,29,New York,15.99,Snack-em Fish,treat,cat,,0
10312550,344934101144,1011448,2021-05-08 13:29:50.111547,2021,5,8,8,1,25,New York,24.95,Fetch Blaster,toy,dog,,0
10313634,140160459467,1011009,2021-05-13 14:05:46.115497,2021,5,13,13,1,36,Minnesota,48.95,Snoozer Essentails,bedding,dog,,0
10305436,287663658863,1005720,2021-03-26 12:45:28.322588,2021,3,26,26,1,23,Indiana,9.95,All Veggie Yummies,treat,dog,,0
10301427,969568933713,1002229,2021-02-10 10:56:19.697454,2021,2,10,10,3,27,Hawaii,32.99,Foozy Mouse,toy,cat,,0
10316995,717036112695,1006394,2021-05-26 10:50:57.902279,2021,5,26,26,1,30,Oregon,60.99,Reddy Beddy,bedding,dog,medium,0
10305537,242313721729,1005804,2021-03-27 10:18:22.557908,2021,3,27,27,1,24,Florida,65.99,Reddy Beddy,bedding,dog,large,0
10315345,344934101144,1013565,2021-05-20 06:43:20.698624,2021,5,20,20,2,37,Connecticut,24.95,Fetch Blaster,toy,dog,,0
10311269,374613020864,1010443,2021-05-01 05:47:13.977345,2021,5,1,1,1,31,New York,10.97,Chewie Dental,treat,dog,,0
10307479,621046126170,1007426,2021-04-10 08:13:45.046160,2021,4,10,10,1,24,Connecticut,22.99,Tug-a-Back,toy,dog,,0
10304741,100469015054,1005117,2021-03-21 10:55:36.867847,2021,3,21,21,1,26,New York,18.95,Tuna Tasties,treat,cat,,0
10300624,575410882303,1001505,2021-01-23 12:44:24.628107,2021,1,23,23,1,26,Pennsylvania,21.95,Chomp-a Plush,toy,dog,,0
10307836,344934101144,1007686,2021-04-12 07:15:37.098275,2021,4,12,12,2,23,New York,24.95,Fetch Blaster,toy,dog,,0
10303039,719638485153,1003657,2021-03-04 05:55:05.058402,2021,3,4,4,1,22,New York,72.99,Cat Cave,bedding,cat,,0
10301807,845773115334,1001482,2021-02-16 07:52:24.439778,2021,2,16,16,1,30,New York,12.99,Purr Mix,food,cat,,0
10302667,469757173540,1003336,2021-02-28 06:38:37.078095,2021,2,28,28,1,40,Texas,35.99,Kitty Climber,toy,cat,,0
10303711,73201504044,1004229,2021-03-11 07:55:57.558965,2021,3,11,11,1,41,New Jersey,18.95,Purrfect Puree,treat,cat,,0
10313347,575410882303,1012071,2021-05-11 09:42:44.887498,2021,5,11,11,1,43,Iowa,21.95,Chomp-a Plush,toy,dog,,0
10304832,140160459467,1005196,2021-03-22 08:06:02.831161,2021,3,22,22,1,31,New York,48.95,Snoozer Essentails,bedding,dog,,0
10317252,441530839394,1014922,2021-05-27 10:56:43.918916,2021,5,27,27,2,32,Ohio,28.45,Ball and String,toy,cat,,0
10301674,904582148679,1002454,2021-02-14 15:13:12.654391,2021,2,14,14,1,29,New York,12.97,Whole Chemistry Recipe,food,dog,small,0
10311696,374613020864,1010781,2021-05-03 08:15:57.990065,2021,5,3,3,2,36,Illinois,10.97,Chewie Dental,treat,dog,,0
10310585,621046126170,1002441,2021-04-28 11:28:53.948708,2021,4,28,28,1,29,New York,22.99,Tug-a-Back,toy,dog,,0
10314087,969568933713,1002423,2021-05-14 15:11:29.415636,2021,5,14,14,1,35,New York,32.99,Foozy Mouse,toy,cat,,0
10316094,733426809698,1014107,2021-05-23 09:36:56.707453,2021,5,23,23,2,42,Pennsylvania,18.95,Yum Fish-Dish,food,cat,,0
10303190,287663658863,1003790,2021-03-06 09:54:50.367012,2021,3,6,6,1,43,New Jersey,9.95,All Veggie Yummies,treat,dog,,0
10305730,344538897332,1005965,2021-03-29 09:59:07.452504,2021,3,29,29,1,26,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10302411,469757173540,1003108,2021-02-25 11:23:59.791918,2021,2,25,25,1,27,New York,35.99,Kitty Climber,toy,cat,,0
10306045,242313721729,1006231,2021-03-31 09:48:12.303108,2021,3,31,31,1,28,Texas,65.99,Reddy Beddy,bedding,dog,large,0
10310295,242313721729,1009681,2021-04-26 12:07:54.123420,2021,4,26,26,2,36,New York,65.99,Reddy Beddy,bedding,dog,large,0
10303578,483326155497,1004120,2021-03-10 14:24:50.396242,2021,3,10,10,3,32,California,10.99,The New Bone,food,dog,large,0
10309002,575410882303,1006127,2021-04-19 13:34:54.454279,2021,4,19,19,1,29,California,21.95,Chomp-a Plush,toy,dog,,0
10312199,441530839394,1011179,2021-05-06 08:41:23.145947,2021,5,6,6,1,24,New Jersey,28.45,Ball and String,toy,cat,,0
10307555,344538897332,1007489,2021-04-10 15:22:50.789403,2021,4,10,10,1,34,Connecticut,19.99,Feline Fix Mix,treat,cat,,0
10305619,344538897332,1005658,2021-03-28 10:46:24.124435,2021,3,28,28,2,27,Ohio,19.99,Feline Fix Mix,treat,cat,,0
10304125,344538897332,1004590,2021-03-15 11:47:38.411694,2021,3,15,15,1,34,North Carolina,19.99,Feline Fix Mix,treat,cat,,0
10304280,344538897332,1004725,2021-03-17 08:50:38.245417,2021,3,17,17,1,35,New Jersey,19.99,Feline Fix Mix,treat,cat,,0
10304341,904582148679,1004779,2021-03-17 11:03:33.037520,2021,3,17,17,1,37,New Jersey,12.97,Whole Chemistry Recipe,food,dog,small,0
10304068,469757173540,1004541,2021-03-15 10:47:07.471101,2021,3,15,15,1,31,Washington,35.99,Kitty Climber,toy,cat,,0
10313734,100469015054,1012362,2021-05-13 13:35:01.327149,2021,5,13,13,1,35,New York,18.95,Tuna Tasties,treat,cat,,0
10302933,441530839394,1003564,2021-03-03 11:49:17.905253,2021,3,3,3,1,32,California,28.45,Ball and String,toy,cat,,0
10308143,904582148679,1007971,2021-04-14 09:49:01.197596,2021,4,14,14,1,38,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10302354,719638485153,1003060,2021-02-24 14:10:21.213673,2021,2,24,24,1,24,Pennsylvania,72.99,Cat Cave,bedding,cat,,0
10310209,733426809698,1009615,2021-04-26 11:26:04.966857,2021,4,26,26,2,28,California,18.95,Yum Fish-Dish,food,cat,,0
10311591,374613020864,1010700,2021-05-03 11:12:31.031790,2021,5,3,3,1,30,Pennsylvania,10.97,Chewie Dental,treat,dog,,0
