trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10313621,100469015054,1011420,13:26.7,2021,5,12,12,1,22,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10313621,969568933713,1011420,13:26.7,2021,5,12,12,2,22,Pennsylvania,32.99,Foozy Mouse,toy,cat,65.98
10313456,441530839394,1012150,18:07.1,2021,5,12,12,2,54,California,28.45,Ball and String,toy,cat,56.9
10313456,140160459467,1012150,18:07.1,2021,5,12,12,1,54,California,48.95,Snoozer Essentails,bedding,dog,48.95
10313420,733426809698,1012004,18:07.9,2021,5,12,12,3,26,New Jersey,18.95,Yum Fish-Dish,food,cat,56.85
10313518,733426809698,1005965,22:08.4,2021,5,12,12,1,26,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10313536,904582148679,1012214,26:20.2,2021,5,12,12,2,33,Arizona,12.97,Whole Chemistry Recipe,food,dog,25.94
10313536,704772572943,1012214,26:20.2,2021,5,12,12,2,33,Arizona,35.98,Scratchy Post,toy,cat,71.96
10313599,969568933713,1012260,26:36.9,2021,5,12,12,2,23,New Jersey,32.99,Foozy Mouse,toy,cat,65.98
10313521,733426809698,1012202,27:13.9,2021,5,12,12,1,31,New York,18.95,Yum Fish-Dish,food,cat,18.95
10313432,575410882303,1012134,27:46.3,2021,5,12,12,1,31,Texas,21.95,Chomp-a Plush,toy,dog,21.95
10313407,521244155990,1007391,33:05.9,2021,5,12,12,1,23,New York,54.95,Reddy Beddy,bedding,dog,54.95
10313419,832878954342,1012125,33:39.1,2021,5,12,12,1,25,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10313529,287663658863,1005045,35:51.1,2021,5,12,12,2,25,New Jersey,9.95,All Veggie Yummies,treat,dog,19.9
10313598,704772572943,1012259,38:16.3,2021,5,12,12,1,36,Florida,35.98,Scratchy Post,toy,cat,35.98
10313458,344538897332,1012152,38:20.3,2021,5,12,12,1,29,Pennsylvania,19.99,Feline Fix Mix,treat,cat,19.99
10313481,717036112695,1008500,38:22.8,2021,5,12,12,2,34,Texas,60.99,Reddy Beddy,bedding,dog,121.98
10313624,904582148679,1012278,39:19.9,2021,5,12,12,1,29,South Carolina,12.97,Whole Chemistry Recipe,food,dog,12.97
10313574,140160459467,1012238,39:53.2,2021,5,12,12,1,23,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10313514,904582148679,1012196,40:12.1,2021,5,12,12,1,26,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10313451,845773115334,1006305,41:31.8,2021,5,12,12,1,36,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10313582,242313721729,1012245,41:49.4,2021,5,12,12,2,28,New York,65.99,Reddy Beddy,bedding,dog,131.98
10313463,575410882303,1012156,42:22.2,2021,5,12,12,1,23,New Jersey,21.95,Chomp-a Plush,toy,dog,21.95
10313463,425361189561,1012156,42:22.2,2021,5,12,12,1,23,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10313602,287663658863,1012263,42:32.3,2021,5,12,12,1,25,California,9.95,All Veggie Yummies,treat,dog,9.95
10313602,100469015054,1012263,42:32.3,2021,5,12,12,1,25,California,18.95,Tuna Tasties,treat,cat,18.95
10313602,832878954342,1012263,42:32.3,2021,5,12,12,1,25,California,45.99,Snoozer Hammock,bedding,cat,45.99
10313547,140160459467,1012221,43:13.9,2021,5,12,12,1,36,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10313547,73201504044,1012221,43:13.9,2021,5,12,12,1,36,New York,18.95,Purrfect Puree,treat,cat,18.95
10313547,575410882303,1012221,43:13.9,2021,5,12,12,1,36,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313623,242313721729,1012059,43:42.5,2021,5,12,12,1,34,Connecticut,65.99,Reddy Beddy,bedding,dog,65.99
10313412,469757173540,1012119,43:47.7,2021,5,12,12,1,26,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10313533,100469015054,1012211,43:52.6,2021,5,12,12,1,33,New York,18.95,Tuna Tasties,treat,cat,18.95
10313439,140160459467,1004944,45:50.7,2021,5,12,12,1,26,Connecticut,48.95,Snoozer Essentails,bedding,dog,48.95
10313527,717036112695,1012208,46:03.1,2021,5,12,12,2,23,New Hampshire,60.99,Reddy Beddy,bedding,dog,121.98
10313503,287663658863,1004439,46:33.0,2021,5,12,12,1,37,New York,9.95,All Veggie Yummies,treat,dog,9.95
10313500,719638485153,1012184,47:37.6,2021,5,12,12,1,21,Georgia,72.99,Cat Cave,bedding,cat,72.99
10313500,704772572943,1012184,47:37.6,2021,5,12,12,3,21,Georgia,35.98,Scratchy Post,toy,cat,107.94
10313597,575410882303,1012258,49:26.9,2021,5,12,12,1,28,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313501,73201504044,1012185,49:37.5,2021,5,12,12,1,27,New York,18.95,Purrfect Puree,treat,cat,18.95
10313484,719638485153,1012173,52:31.3,2021,5,12,12,1,50,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10313478,140160459467,1012169,54:55.6,2021,5,12,12,1,33,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10313478,904582148679,1012169,54:55.6,2021,5,12,12,1,33,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10313424,344538897332,1012128,56:00.5,2021,5,12,12,2,30,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10313457,575410882303,1012151,57:26.0,2021,5,12,12,1,26,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313457,969568933713,1012151,57:26.0,2021,5,12,12,1,26,New York,32.99,Foozy Mouse,toy,cat,32.99
10313457,832878954342,1012151,57:26.0,2021,5,12,12,2,26,New York,45.99,Snoozer Hammock,bedding,cat,91.98
10313474,621046126170,1012165,58:08.3,2021,5,12,12,1,23,New Jersey,22.99,Tug-a-Back,toy,dog,22.99
10313459,344934101144,1012153,00:38.8,2021,5,12,12,1,22,Connecticut,24.95,Fetch Blaster,toy,dog,24.95
10313459,575410882303,1012153,00:38.8,2021,5,12,12,1,22,Connecticut,21.95,Chomp-a Plush,toy,dog,21.95
10313591,832878954342,1012253,03:58.9,2021,5,12,12,1,38,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10313591,719638485153,1012253,03:58.9,2021,5,12,12,1,38,New York,72.99,Cat Cave,bedding,cat,72.99
10313591,287663658863,1012253,03:58.9,2021,5,12,12,1,38,New York,9.95,All Veggie Yummies,treat,dog,9.95
10313490,100469015054,1012177,04:54.5,2021,5,12,12,1,24,Connecticut,18.95,Tuna Tasties,treat,cat,18.95
10313464,287663658863,1012157,05:04.9,2021,5,12,12,2,27,North Carolina,9.95,All Veggie Yummies,treat,dog,19.9
10313567,483326155497,1012233,05:50.8,2021,5,12,12,1,33,New York,10.99,The New Bone,food,dog,10.99
10313567,575410882303,1012233,05:50.8,2021,5,12,12,1,33,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313548,140160459467,1012222,06:04.9,2021,5,12,12,1,27,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10313548,469757173540,1012222,06:04.9,2021,5,12,12,1,27,New York,35.99,Kitty Climber,toy,cat,35.99
10313614,344934101144,1012272,06:12.0,2021,5,12,12,1,26,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10313492,469757173540,1012179,08:43.4,2021,5,12,12,2,37,Illinois,35.99,Kitty Climber,toy,cat,71.98
10313507,242313721729,1004574,09:03.2,2021,5,12,12,2,21,Utah,65.99,Reddy Beddy,bedding,dog,131.98
10313526,832878954342,1012207,12:31.7,2021,5,12,12,1,23,Washington,45.99,Snoozer Hammock,bedding,cat,45.99
10313520,344538897332,1012201,13:15.2,2021,5,12,12,2,30,North Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10313581,904582148679,1012244,16:00.0,2021,5,12,12,2,33,California,12.97,Whole Chemistry Recipe,food,dog,25.94
10313617,469757173540,1012275,16:20.6,2021,5,12,12,2,34,New York,35.99,Kitty Climber,toy,cat,71.98
10313571,733426809698,1012235,18:16.1,2021,5,12,12,1,23,New York,18.95,Yum Fish-Dish,food,cat,18.95
10313568,344538897332,1012234,18:16.7,2021,5,12,12,3,25,Virginia,19.99,Feline Fix Mix,treat,cat,59.97
10313437,719638485153,1012137,20:18.9,2021,5,12,12,1,26,New York,72.99,Cat Cave,bedding,cat,72.99
10313542,904582148679,1012219,20:46.2,2021,5,12,12,2,36,Georgia,12.97,Whole Chemistry Recipe,food,dog,25.94
10313418,441530839394,1009221,23:36.1,2021,5,12,12,2,38,Pennsylvania,28.45,Ball and String,toy,cat,56.9
10313517,845773115334,1012199,26:12.6,2021,5,12,12,1,31,New York,12.99,Purr Mix,food,cat,12.99
10313475,469757173540,1012166,31:07.4,2021,5,12,12,1,30,Washington,35.99,Kitty Climber,toy,cat,35.99
10313417,832878954342,1012124,31:21.8,2021,5,12,12,1,36,Florida,45.99,Snoozer Hammock,bedding,cat,45.99
10313523,832878954342,1012204,37:07.1,2021,5,12,12,1,38,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10313416,287663658863,1012123,37:39.9,2021,5,12,12,2,33,Connecticut,9.95,All Veggie Yummies,treat,dog,19.9
10313505,832878954342,1012188,38:25.3,2021,5,12,12,1,36,Florida,45.99,Snoozer Hammock,bedding,cat,45.99
10313629,521244155990,1006553,38:30.8,2021,5,12,12,1,35,New York,54.95,Reddy Beddy,bedding,dog,54.95
10313534,719638485153,1012212,44:57.9,2021,5,12,12,1,27,New York,72.99,Cat Cave,bedding,cat,72.99
10313534,704772572943,1012212,44:57.9,2021,5,12,12,1,27,New York,35.98,Scratchy Post,toy,cat,35.98
10313593,717036112695,1012255,45:15.9,2021,5,12,12,1,35,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10313593,832878954342,1012255,45:15.9,2021,5,12,12,2,35,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,91.98
10313468,832878954342,1012132,47:25.9,2021,5,12,12,1,24,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10313563,521244155990,1012231,48:41.4,2021,5,12,12,1,27,New York,54.95,Reddy Beddy,bedding,dog,54.95
10313525,287663658863,1012206,49:02.1,2021,5,12,12,1,26,Florida,9.95,All Veggie Yummies,treat,dog,9.95
10313429,73201504044,1001843,50:20.1,2021,5,12,12,2,33,New York,18.95,Purrfect Puree,treat,cat,37.9
10313611,73201504044,1012269,50:54.5,2021,5,12,12,1,34,New York,18.95,Purrfect Puree,treat,cat,18.95
10313541,374613020864,1012218,55:22.6,2021,5,12,12,2,31,Illinois,10.97,Chewie Dental,treat,dog,21.94
10313522,469757173540,1012203,55:49.5,2021,5,12,12,1,23,North Carolina,35.99,Kitty Climber,toy,cat,35.99
10313522,374613020864,1012203,55:49.5,2021,5,12,12,2,23,North Carolina,10.97,Chewie Dental,treat,dog,21.94
10313572,242313721729,1012236,56:33.5,2021,5,12,12,1,28,New York,65.99,Reddy Beddy,bedding,dog,65.99
10313625,469757173540,1012279,01:51.8,2021,5,12,12,1,37,New York,35.99,Kitty Climber,toy,cat,35.99
10313616,483326155497,1012274,03:29.8,2021,5,12,12,2,32,Washington,10.99,The New Bone,food,dog,21.98
10313538,521244155990,1012216,03:37.1,2021,5,12,12,5,27,California,54.95,Reddy Beddy,bedding,dog,274.75
10313538,717036112695,1012216,03:37.1,2021,5,12,12,2,27,California,60.99,Reddy Beddy,bedding,dog,121.98
10313422,344538897332,1012127,04:19.0,2021,5,12,12,1,30,Colorado,19.99,Feline Fix Mix,treat,cat,19.99
10313559,717036112695,1010325,06:47.1,2021,5,12,12,3,40,New Jersey,60.99,Reddy Beddy,bedding,dog,182.97
10313559,242313721729,1010325,06:47.1,2021,5,12,12,1,40,New Jersey,65.99,Reddy Beddy,bedding,dog,65.99
10313578,969568933713,1012241,07:57.5,2021,5,12,12,1,22,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10313495,100469015054,1010106,12:50.1,2021,5,12,12,1,38,New York,18.95,Tuna Tasties,treat,cat,18.95
10313495,344538897332,1010106,12:50.1,2021,5,12,12,1,38,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313618,719638485153,1011202,14:25.9,2021,5,12,12,3,22,Minnesota,72.99,Cat Cave,bedding,cat,218.97
10313618,242313721729,1011202,14:25.9,2021,5,12,12,2,22,Minnesota,65.99,Reddy Beddy,bedding,dog,131.98
10313442,575410882303,1012140,15:17.8,2021,5,12,12,1,22,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313628,845773115334,1012282,18:21.2,2021,5,12,12,1,28,Colorado,12.99,Purr Mix,food,cat,12.99
10313489,904582148679,1010773,18:26.8,2021,5,12,12,1,21,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10313489,73201504044,1010773,18:26.8,2021,5,12,12,1,21,New York,18.95,Purrfect Puree,treat,cat,18.95
10313466,704772572943,1012158,19:40.0,2021,5,12,12,1,22,Florida,35.98,Scratchy Post,toy,cat,35.98
10313493,719638485153,1012180,22:25.7,2021,5,12,12,1,31,Indiana,72.99,Cat Cave,bedding,cat,72.99
10313583,287663658863,1007874,25:21.8,2021,5,12,12,2,28,New Jersey,9.95,All Veggie Yummies,treat,dog,19.9
10313511,832878954342,1012193,26:35.3,2021,5,12,12,1,27,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10313511,374613020864,1012193,26:35.3,2021,5,12,12,2,27,Pennsylvania,10.97,Chewie Dental,treat,dog,21.94
10313488,441530839394,1012176,26:38.2,2021,5,12,12,2,39,Pennsylvania,28.45,Ball and String,toy,cat,56.9
10313626,441530839394,1012280,29:25.6,2021,5,12,12,1,26,Connecticut,28.45,Ball and String,toy,cat,28.45
10313565,441530839394,1011089,30:42.0,2021,5,12,12,2,21,New Jersey,28.45,Ball and String,toy,cat,56.9
10313565,100469015054,1011089,30:42.0,2021,5,12,12,1,21,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10313515,100469015054,1012197,31:06.0,2021,5,12,12,1,28,New York,18.95,Tuna Tasties,treat,cat,18.95
10313512,140160459467,1012194,31:51.2,2021,5,12,12,1,23,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10313403,483326155497,1012112,31:55.3,2021,5,12,12,1,29,Connecticut,10.99,The New Bone,food,dog,10.99
10313610,719638485153,1012268,32:00.8,2021,5,12,12,2,33,New York,72.99,Cat Cave,bedding,cat,145.98
10313605,73201504044,1012265,32:48.7,2021,5,12,12,1,30,New York,18.95,Purrfect Puree,treat,cat,18.95
10313544,344538897332,1004598,33:30.3,2021,5,12,12,1,38,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313508,575410882303,1012190,35:39.8,2021,5,12,12,1,28,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313627,469757173540,1012281,36:40.2,2021,5,12,12,1,24,New York,35.99,Kitty Climber,toy,cat,35.99
10313535,969568933713,1012213,37:10.3,2021,5,12,12,1,21,Arizona,32.99,Foozy Mouse,toy,cat,32.99
10313444,733426809698,1012142,37:39.7,2021,5,12,12,3,27,New York,18.95,Yum Fish-Dish,food,cat,56.85
10313485,100469015054,1005644,37:41.3,2021,5,12,12,1,31,Connecticut,18.95,Tuna Tasties,treat,cat,18.95
10313519,469757173540,1012200,37:54.2,2021,5,12,12,1,21,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10313438,441530839394,1012138,39:53.2,2021,5,12,12,1,23,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10313438,441530839394,1012138,39:53.2,2021,5,12,12,3,23,Pennsylvania,28.45,Ball and String,toy,cat,85.35
10313438,733426809698,1012138,39:53.2,2021,5,12,12,2,23,Pennsylvania,18.95,Yum Fish-Dish,food,cat,37.9
10313438,704772572943,1012138,39:53.2,2021,5,12,12,1,23,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10313543,575410882303,1005560,41:35.9,2021,5,12,12,1,29,New York,21.95,Chomp-a Plush,toy,dog,21.95
10313553,73201504044,1012224,43:06.7,2021,5,12,12,1,24,Connecticut,18.95,Purrfect Puree,treat,cat,18.95
10313562,344538897332,1008074,45:48.9,2021,5,12,12,1,29,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313476,469757173540,1012167,48:11.3,2021,5,12,12,1,23,Connecticut,35.99,Kitty Climber,toy,cat,35.99
10313449,242313721729,1012146,50:32.9,2021,5,12,12,3,23,New Jersey,65.99,Reddy Beddy,bedding,dog,197.97
10313539,575410882303,1008937,51:43.2,2021,5,12,12,4,51,New Jersey,21.95,Chomp-a Plush,toy,dog,87.8
10313613,621046126170,1012271,51:52.5,2021,5,12,12,3,28,Minnesota,22.99,Tug-a-Back,toy,dog,68.97
10313513,287663658863,1012195,53:09.6,2021,5,12,12,1,32,California,9.95,All Veggie Yummies,treat,dog,9.95
10313513,719638485153,1012195,53:09.6,2021,5,12,12,1,32,California,72.99,Cat Cave,bedding,cat,72.99
10313472,441530839394,1012163,54:17.4,2021,5,12,12,2,34,Pennsylvania,28.45,Ball and String,toy,cat,56.9
10313499,344538897332,1001480,54:39.8,2021,5,12,12,1,30,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313600,425361189561,1012261,54:47.9,2021,5,12,12,5,34,California,15.99,Snack-em Fish,treat,cat,79.95
10313509,719638485153,1012191,55:07.3,2021,5,12,12,1,24,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10313454,904582148679,1012149,55:55.6,2021,5,12,12,1,26,Virginia,12.97,Whole Chemistry Recipe,food,dog,12.97
10313524,575410882303,1012205,56:42.8,2021,5,12,12,1,34,Pennsylvania,21.95,Chomp-a Plush,toy,dog,21.95
10313524,704772572943,1012205,56:42.8,2021,5,12,12,1,34,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10313524,73201504044,1012205,56:42.8,2021,5,12,12,1,34,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10313415,374613020864,1012122,59:26.8,2021,5,12,12,1,21,South Carolina,10.97,Chewie Dental,treat,dog,10.97
10313428,344538897332,1012132,59:57.4,2021,5,12,12,3,24,New Jersey,19.99,Feline Fix Mix,treat,cat,59.97
10313428,140160459467,1012132,59:57.4,2021,5,12,12,2,24,New Jersey,48.95,Snoozer Essentails,bedding,dog,97.9
10313428,717036112695,1012132,59:57.4,2021,5,12,12,1,24,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10313411,719638485153,1012118,01:45.3,2021,5,12,12,1,27,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10313411,845773115334,1012118,01:45.3,2021,5,12,12,3,27,New Jersey,12.99,Purr Mix,food,cat,38.97
10313411,832878954342,1012118,01:45.3,2021,5,12,12,1,27,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10313580,832878954342,1012243,06:29.7,2021,5,12,12,1,24,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10313413,704772572943,1012120,08:06.9,2021,5,12,12,1,26,New York,35.98,Scratchy Post,toy,cat,35.98
10313460,469757173540,1012154,08:26.5,2021,5,12,12,1,24,California,35.99,Kitty Climber,toy,cat,35.99
10313554,621046126170,1002093,08:27.4,2021,5,12,12,1,32,New Jersey,22.99,Tug-a-Back,toy,dog,22.99
10313556,344538897332,1012226,08:31.1,2021,5,12,12,1,26,Pennsylvania,19.99,Feline Fix Mix,treat,cat,19.99
10313436,242313721729,1005236,11:19.4,2021,5,12,12,2,23,New Jersey,65.99,Reddy Beddy,bedding,dog,131.98
10313436,717036112695,1005236,11:19.4,2021,5,12,12,1,23,New Jersey,60.99,Reddy Beddy,bedding,dog,60.99
10313436,719638485153,1005236,11:19.4,2021,5,12,12,1,23,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10313450,483326155497,1012147,11:33.5,2021,5,12,12,1,30,Texas,10.99,The New Bone,food,dog,10.99
10313615,719638485153,1012273,12:11.2,2021,5,12,12,1,34,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10313470,441530839394,1012161,12:25.8,2021,5,12,12,2,23,Connecticut,28.45,Ball and String,toy,cat,56.9
10313587,733426809698,1012249,13:41.1,2021,5,12,12,1,23,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10313504,832878954342,1012187,15:11.2,2021,5,12,12,1,48,Tennessee,45.99,Snoozer Hammock,bedding,cat,45.99
10313555,73201504044,1012225,18:16.7,2021,5,12,12,1,25,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10313480,242313721729,1012170,19:00.4,2021,5,12,12,1,27,California,65.99,Reddy Beddy,bedding,dog,65.99
10313461,469757173540,1012155,19:03.9,2021,5,12,12,2,31,New Jersey,35.99,Kitty Climber,toy,cat,71.98
10313461,242313721729,1012155,19:03.9,2021,5,12,12,1,31,New Jersey,65.99,Reddy Beddy,bedding,dog,65.99
10313595,100469015054,1009833,20:39.3,2021,5,12,12,1,26,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10313452,483326155497,1001322,20:40.8,2021,5,12,12,2,24,Massachusetts,10.99,The New Bone,food,dog,21.98
10313452,717036112695,1001322,20:40.8,2021,5,12,12,3,24,Massachusetts,60.99,Reddy Beddy,bedding,dog,182.97
10313452,344538897332,1001322,20:40.8,2021,5,12,12,1,24,Massachusetts,19.99,Feline Fix Mix,treat,cat,19.99
10313594,100469015054,1012256,21:59.7,2021,5,12,12,1,27,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10313575,521244155990,1002546,28:44.2,2021,5,12,12,2,26,New York,54.95,Reddy Beddy,bedding,dog,109.9
10313579,374613020864,1012242,33:22.8,2021,5,12,12,1,25,Georgia,10.97,Chewie Dental,treat,dog,10.97
10313585,717036112695,1012247,34:27.3,2021,5,12,12,1,32,Georgia,60.99,Reddy Beddy,bedding,dog,60.99
10313404,344538897332,1012113,34:31.1,2021,5,12,12,1,25,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313404,100469015054,1012113,34:31.1,2021,5,12,12,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10313404,845773115334,1012113,34:31.1,2021,5,12,12,1,25,New York,12.99,Purr Mix,food,cat,12.99
10313596,374613020864,1012257,36:52.0,2021,5,12,12,1,27,Nevada,10.97,Chewie Dental,treat,dog,10.97
10313550,969568933713,1009571,37:04.4,2021,5,12,12,1,31,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10313550,717036112695,1009571,37:04.4,2021,5,12,12,1,31,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10313550,374613020864,1009571,37:04.4,2021,5,12,12,1,31,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10313566,969568933713,1002240,38:19.2,2021,5,12,12,1,35,Georgia,32.99,Foozy Mouse,toy,cat,32.99
10313433,904582148679,1012135,38:59.0,2021,5,12,12,1,24,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10313530,73201504044,1002026,43:36.3,2021,5,12,12,1,27,Connecticut,18.95,Purrfect Puree,treat,cat,18.95
10313537,575410882303,1012215,44:17.1,2021,5,12,12,3,42,Nevada,21.95,Chomp-a Plush,toy,dog,65.85
10313467,469757173540,1012159,52:45.2,2021,5,12,12,1,29,New York,35.99,Kitty Climber,toy,cat,35.99
10313577,469757173540,1012240,04:57.4,2021,5,12,12,1,35,Texas,35.99,Kitty Climber,toy,cat,35.99
10313577,73201504044,1012240,04:57.4,2021,5,12,12,1,35,Texas,18.95,Purrfect Puree,treat,cat,18.95
10313577,140160459467,1012240,04:57.4,2021,5,12,12,1,35,Texas,48.95,Snoozer Essentails,bedding,dog,48.95
10313551,733426809698,1012223,05:17.6,2021,5,12,12,1,30,New York,18.95,Yum Fish-Dish,food,cat,18.95
10313573,969568933713,1012237,06:39.9,2021,5,12,12,2,27,New York,32.99,Foozy Mouse,toy,cat,65.98
10313549,469757173540,1008467,06:40.6,2021,5,12,12,1,27,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10313549,374613020864,1008467,06:40.6,2021,5,12,12,1,27,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10313405,140160459467,1012114,08:41.0,2021,5,12,12,1,22,Oklahoma,48.95,Snoozer Essentails,bedding,dog,48.95
10313440,425361189561,1011569,10:46.1,2021,5,12,12,1,27,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10313477,733426809698,1012168,11:30.0,2021,5,12,12,1,21,New York,18.95,Yum Fish-Dish,food,cat,18.95
10313570,469757173540,1003148,11:34.4,2021,5,12,12,1,23,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10313453,733426809698,1012148,12:34.1,2021,5,12,12,2,33,Pennsylvania,18.95,Yum Fish-Dish,food,cat,37.9
10313453,140160459467,1012148,12:34.1,2021,5,12,12,1,33,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10313453,425361189561,1012148,12:34.1,2021,5,12,12,1,33,Pennsylvania,15.99,Snack-em Fish,treat,cat,15.99
10313446,374613020864,1012144,17:30.5,2021,5,12,12,1,28,Connecticut,10.97,Chewie Dental,treat,dog,10.97
10313414,969568933713,1012121,18:47.0,2021,5,12,12,1,48,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10313469,845773115334,1012160,20:16.4,2021,5,12,12,2,33,Pennsylvania,12.99,Purr Mix,food,cat,25.98
10313469,733426809698,1012160,20:16.4,2021,5,12,12,2,33,Pennsylvania,18.95,Yum Fish-Dish,food,cat,37.9
10313609,832878954342,1003189,29:21.4,2021,5,12,12,1,24,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10313434,575410882303,1012136,33:39.8,2021,5,12,12,2,35,New York,21.95,Chomp-a Plush,toy,dog,43.9
10313483,100469015054,1012172,34:01.2,2021,5,12,12,3,22,New York,18.95,Tuna Tasties,treat,cat,56.85
10313421,483326155497,1012126,34:05.6,2021,5,12,12,1,24,New York,10.99,The New Bone,food,dog,10.99
10313494,469757173540,1012181,37:28.5,2021,5,12,12,1,21,New York,35.99,Kitty Climber,toy,cat,35.99
10313502,733426809698,1012186,38:18.2,2021,5,12,12,1,33,New York,18.95,Yum Fish-Dish,food,cat,18.95
10313612,845773115334,1012270,42:12.1,2021,5,12,12,1,36,Pennsylvania,12.99,Purr Mix,food,cat,12.99
10313612,733426809698,1012270,42:12.1,2021,5,12,12,1,36,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10313471,621046126170,1012162,42:44.5,2021,5,12,12,1,25,Iowa,22.99,Tug-a-Back,toy,dog,22.99
10313462,733426809698,1002775,50:24.5,2021,5,12,12,2,44,New Jersey,18.95,Yum Fish-Dish,food,cat,37.9
10313540,344538897332,1012217,54:41.8,2021,5,12,12,1,29,New York,19.99,Feline Fix Mix,treat,cat,19.99
10313540,904582148679,1012217,54:41.8,2021,5,12,12,1,29,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10313455,73201504044,1006904,59:26.9,2021,5,12,12,1,39,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10313497,73201504044,1004526,04:03.8,2021,5,12,12,1,26,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10313557,832878954342,1012227,22:32.0,2021,5,12,12,1,49,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10313506,719638485153,1012189,39:07.2,2021,5,12,12,1,39,California,72.99,Cat Cave,bedding,cat,72.99
10313588,521244155990,1012250,43:50.2,2021,5,12,12,1,25,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10313408,469757173540,1012115,00:59.5,2021,5,12,12,1,34,Arizona,35.99,Kitty Climber,toy,cat,35.99
10313603,719638485153,1012264,12:25.6,2021,5,12,12,2,25,New York,72.99,Cat Cave,bedding,cat,145.98
