Date,Order_Number,Customer_ID,Product_Name,SKU,Price,Quantity,Product_Category,Product_Line
11/8/2020,WGL-2972-5562-5860,98bbcd05-efaa-429f-8f97-40357e48f679,Reddy Beddy,KDTMPSBZKZ,13.84,3,bedding,dog
11/8/2020,WGL-2972-5562-5860,98bbcd05-efaa-429f-8f97-40357e48f679,Cat Cave,058G0P7V60,29.66,2,bedding,cat
11/8/2020,WGL-2972-5562-5860,98bbcd05-efaa-429f-8f97-40357e48f679,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
12/1/2019,19Y-8543-9547-6275,e11f09eb-4a45-4966-ae91-4f5101c2f2ab,Foozy Mouse,8PYSMLYINS,10.8,2,toy,cat
12/1/2019,19Y-8543-9547-6275,e11f09eb-4a45-4966-ae91-4f5101c2f2ab,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
12/1/2019,19Y-8543-9547-6275,e11f09eb-4a45-4966-ae91-4f5101c2f2ab,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
12/1/2019,19Y-8543-9547-6275,e11f09eb-4a45-4966-ae91-4f5101c2f2ab,Snoozer Hammock,V4B4RNS3ZP,34.38,2,bedding,cat
10/4/2019,149-5833-0189-1583,65e3d264-ce1d-490b-b812-d873727eb9bb,Cat Cave,058G0P7V60,29.66,2,bedding,cat
10/4/2019,149-5833-0189-1583,65e3d264-ce1d-490b-b812-d873727eb9bb,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
10/4/2019,149-5833-0189-1583,65e3d264-ce1d-490b-b812-d873727eb9bb,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
10/4/2019,149-5833-0189-1583,65e3d264-ce1d-490b-b812-d873727eb9bb,New Dish,NYW2F6CPBY,17.16,1,food,dog
10/4/2019,149-5833-0189-1583,65e3d264-ce1d-490b-b812-d873727eb9bb,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
4/9/2021,WKI-0657-9471-4056,2ea7342e-d217-4b12-ada2-4aff013f0d1a,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
4/9/2021,WKI-0657-9471-4056,2ea7342e-d217-4b12-ada2-4aff013f0d1a,Snoozer Essentails,GABWVMEL2R,28.04,1,bedding,dog
2/23/2021,XWY-4457-5486-8773,ed5f8f60-32a8-4467-99a3-8ce4ee7e33e2,New Dish,NYW2F6CPBY,17.16,3,food,dog
10/26/2020,8ST-4583-8684-7000,a43c8d41-60f0-4efb-b66f-cce239566506,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
10/26/2020,8ST-4583-8684-7000,a43c8d41-60f0-4efb-b66f-cce239566506,Snoozer Hammock,V4B4RNS3ZP,34.38,2,bedding,cat
10/26/2020,8ST-4583-8684-7000,a43c8d41-60f0-4efb-b66f-cce239566506,Foozy Mouse,8PYSMLYINS,10.8,1,toy,cat
10/26/2020,8ST-4583-8684-7000,a43c8d41-60f0-4efb-b66f-cce239566506,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
11/23/2019,BZ1-7743-8261-0160,9bc3935f-62db-410d-a7ce-1859e3843f88,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
11/23/2019,BZ1-7743-8261-0160,9bc3935f-62db-410d-a7ce-1859e3843f88,Tug-a-Back,IZBHF5KR79,21.82,2,toy,dog
11/23/2019,BZ1-7743-8261-0160,9bc3935f-62db-410d-a7ce-1859e3843f88,Cat Cave,058G0P7V60,29.66,1,bedding,cat
8/12/2019,C6N-1797-1371-0704,3c940f11-49a0-40f5-b4d8-e31639ddd39a,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
8/12/2019,C6N-1797-1371-0704,3c940f11-49a0-40f5-b4d8-e31639ddd39a,Feline Fix Mix,RKAPY3I1TP,39.55,2,treat,cat
8/12/2019,C6N-1797-1371-0704,3c940f11-49a0-40f5-b4d8-e31639ddd39a,Foozy Mouse,8PYSMLYINS,10.8,2,toy,cat
8/12/2019,C6N-1797-1371-0704,3c940f11-49a0-40f5-b4d8-e31639ddd39a,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
2/10/2021,P48-4531-4393-1079,51987b1c-4eac-405d-a120-f44bb028696c,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
11/20/2019,C2S-7281-7217-2407,6caeb6f0-cf5e-40c4-8122-cece673f248a,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
11/20/2019,C2S-7281-7217-2407,6caeb6f0-cf5e-40c4-8122-cece673f248a,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
4/22/2019,4HY-3953-9213-3894,9661b347-470c-4a8b-8924-fda98c4e935c,Tug-a-Back,IZBHF5KR79,21.82,1,toy,dog
4/22/2019,4HY-3953-9213-3894,9661b347-470c-4a8b-8924-fda98c4e935c,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
3/27/2020,5QW-4856-6214-7044,a26221ab-fcbf-4315-a4ee-c8f310a02a40,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
3/27/2020,5QW-4856-6214-7044,a26221ab-fcbf-4315-a4ee-c8f310a02a40,New Dish,NYW2F6CPBY,17.16,2,food,dog
3/27/2020,5QW-4856-6214-7044,a26221ab-fcbf-4315-a4ee-c8f310a02a40,Snoozer Hammock,V4B4RNS3ZP,34.38,2,bedding,cat
3/27/2020,5QW-4856-6214-7044,a26221ab-fcbf-4315-a4ee-c8f310a02a40,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
11/20/2019,3PF-5944-6460-8950,ddd0719f-7028-4c85-bd69-92d8703c8fc5,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
11/20/2019,3PF-5944-6460-8950,ddd0719f-7028-4c85-bd69-92d8703c8fc5,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
12/20/2019,VYT-4356-8978-3583,9cf29d34-6977-4b8f-a90c-ab917e848e53,Foozy Mouse,8PYSMLYINS,10.8,2,toy,cat
7/22/2019,PIT-5885-8676-5561,70757bf4-f3f3-4687-9c99-7df208d5aee4,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
7/22/2019,PIT-5885-8676-5561,70757bf4-f3f3-4687-9c99-7df208d5aee4,New Dish,NYW2F6CPBY,17.16,1,food,dog
7/22/2019,PIT-5885-8676-5561,70757bf4-f3f3-4687-9c99-7df208d5aee4,Fetch Blaster,M291KHJ4LW,29.47,1,toy,dog
7/22/2019,PIT-5885-8676-5561,70757bf4-f3f3-4687-9c99-7df208d5aee4,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
7/22/2019,PIT-5885-8676-5561,70757bf4-f3f3-4687-9c99-7df208d5aee4,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
11/5/2020,X1A-9885-1261-6162,1b2fe2a3-6501-41f6-b535-f96dda4a4f45,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
11/5/2020,X1A-9885-1261-6162,1b2fe2a3-6501-41f6-b535-f96dda4a4f45,Chomp-a Plush,3HDX5H4WTM,39.24,1,toy,dog
11/5/2020,X1A-9885-1261-6162,1b2fe2a3-6501-41f6-b535-f96dda4a4f45,Reddy Beddy,KDTMPSBZKZ,13.84,3,bedding,dog
11/5/2020,X1A-9885-1261-6162,1b2fe2a3-6501-41f6-b535-f96dda4a4f45,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
11/5/2020,X1A-9885-1261-6162,1b2fe2a3-6501-41f6-b535-f96dda4a4f45,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
10/11/2020,PB1-1020-9677-9041,543a9164-7b05-4195-af5d-b5741f0efe91,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
10/11/2020,PB1-1020-9677-9041,543a9164-7b05-4195-af5d-b5741f0efe91,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
5/10/2019,FH9-9441-3021-8520,0d989bdb-8791-4219-bcfd-ea4a55763cf2,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
5/10/2019,FH9-9441-3021-8520,0d989bdb-8791-4219-bcfd-ea4a55763cf2,Reddy Beddy,KDTMPSBZKZ,13.84,3,bedding,dog
4/15/2020,LHH-6976-4060-7912,573e169d-d39a-4d6d-a4f9-05d48be63898,Feline Fix Mix,RKAPY3I1TP,39.55,2,treat,cat
4/15/2020,LHH-6976-4060-7912,573e169d-d39a-4d6d-a4f9-05d48be63898,Kitty Climber,W86BRJ9SSG,39.32,2,toy,cat
4/15/2020,LHH-6976-4060-7912,573e169d-d39a-4d6d-a4f9-05d48be63898,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
6/8/2021,AMR-6095-7706-9641,f06ce177-0961-47e7-b935-6ac5d00e4372,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
1/16/2021,STS-7793-5087-1635,8f824ff9-419a-4ebc-85b3-9f565f085fcc,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
5/25/2019,NRZ-1137-1724-2559,a4b52923-a9a8-49ef-be0b-c5d7cfb75abd,Snack-em Fish,ORGRBTIKZR,15.34,3,treat,cat
5/25/2019,NRZ-1137-1724-2559,a4b52923-a9a8-49ef-be0b-c5d7cfb75abd,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
5/25/2019,NRZ-1137-1724-2559,a4b52923-a9a8-49ef-be0b-c5d7cfb75abd,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
5/25/2019,NRZ-1137-1724-2559,a4b52923-a9a8-49ef-be0b-c5d7cfb75abd,Foozy Mouse,8PYSMLYINS,10.8,1,toy,cat
7/6/2019,7X7-9810-3131-3694,ab277db5-f2f1-4965-ad37-ff8a62730d71,Feline Fix Mix,RKAPY3I1TP,39.55,3,treat,cat
7/6/2019,7X7-9810-3131-3694,ab277db5-f2f1-4965-ad37-ff8a62730d71,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
7/6/2019,7X7-9810-3131-3694,ab277db5-f2f1-4965-ad37-ff8a62730d71,Snoozer Essentails,GABWVMEL2R,28.04,1,bedding,dog
7/6/2019,7X7-9810-3131-3694,ab277db5-f2f1-4965-ad37-ff8a62730d71,Cat Cave,058G0P7V60,29.66,3,bedding,cat
7/6/2019,7X7-9810-3131-3694,ab277db5-f2f1-4965-ad37-ff8a62730d71,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
12/24/2019,GFY-7465-5828-1008,f62fe82d-a760-44eb-b068-b6706ed80d67,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
3/20/2021,LWN-8669-4999-2294,dd051301-93c0-45b4-99a8-ee2f11e345ec,Purr Mix,O5FYJLBE0H,24.53,1,food,cat
3/20/2021,LWN-8669-4999-2294,dd051301-93c0-45b4-99a8-ee2f11e345ec,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
6/6/2019,269-9595-0109-8368,abbb12d6-c95b-45dc-816c-eceaa39603e8,Reddy Beddy,I2GQUNYDXW,36.3,2,bedding,dog
6/6/2019,269-9595-0109-8368,abbb12d6-c95b-45dc-816c-eceaa39603e8,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
7/5/2021,U3U-7055-2633-4972,40bce234-fb5d-44f2-a0c4-fc58c39986de,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
7/5/2021,U3U-7055-2633-4972,40bce234-fb5d-44f2-a0c4-fc58c39986de,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
7/5/2021,U3U-7055-2633-4972,40bce234-fb5d-44f2-a0c4-fc58c39986de,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
7/5/2021,U3U-7055-2633-4972,40bce234-fb5d-44f2-a0c4-fc58c39986de,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
1/24/2020,74J-4008-7914-1427,90c766ff-9247-429c-b343-2abaf1700104,Yum Fish-Dish,GZCJZ3ET04,30.63,1,food,cat
1/24/2020,74J-4008-7914-1427,90c766ff-9247-429c-b343-2abaf1700104,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
1/24/2020,74J-4008-7914-1427,90c766ff-9247-429c-b343-2abaf1700104,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
7/11/2021,9NA-3769-1960-3494,fc02fde1-67a6-40d0-bc90-c2d7a7098160,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
3/22/2021,B18-3794-8640-0949,16321e75-928c-4a88-9aab-6d11735ff341,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
3/22/2021,B18-3794-8640-0949,16321e75-928c-4a88-9aab-6d11735ff341,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
3/22/2021,B18-3794-8640-0949,16321e75-928c-4a88-9aab-6d11735ff341,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
1/7/2020,6HK-4885-0227-3746,f9056699-c3b1-4bea-900d-525571d8dc0e,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
1/7/2020,6HK-4885-0227-3746,f9056699-c3b1-4bea-900d-525571d8dc0e,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
1/7/2020,6HK-4885-0227-3746,f9056699-c3b1-4bea-900d-525571d8dc0e,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
1/7/2020,6HK-4885-0227-3746,f9056699-c3b1-4bea-900d-525571d8dc0e,Feline Fix Mix,RKAPY3I1TP,39.55,1,treat,cat
9/1/2020,RY7-1861-9078-2060,12bf26e9-51a9-4366-9d60-cdade2af826d,New Dish,NYW2F6CPBY,17.16,2,food,dog
5/16/2021,JRJ-8169-5190-4495,2c93275f-ccdc-47b8-b990-491fd398c1b8,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
5/16/2021,JRJ-8169-5190-4495,2c93275f-ccdc-47b8-b990-491fd398c1b8,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
5/16/2021,JRJ-8169-5190-4495,2c93275f-ccdc-47b8-b990-491fd398c1b8,Reddy Beddy,KDTMPSBZKZ,13.84,3,bedding,dog
5/16/2021,JRJ-8169-5190-4495,2c93275f-ccdc-47b8-b990-491fd398c1b8,Reddy Beddy,I2GQUNYDXW,36.3,2,bedding,dog
5/16/2021,JRJ-8169-5190-4495,2c93275f-ccdc-47b8-b990-491fd398c1b8,Snoozer Hammock,V4B4RNS3ZP,34.38,2,bedding,cat
5/24/2020,GNR-1926-8317-5312,d63ce3da-22dd-46b6-b3e2-5281cdf6c0f2,New Dish,NYW2F6CPBY,17.16,2,food,dog
5/24/2020,GNR-1926-8317-5312,d63ce3da-22dd-46b6-b3e2-5281cdf6c0f2,Yum Fish-Dish,GZCJZ3ET04,30.63,3,food,cat
2/27/2021,IQI-2120-2151-7690,543a9164-7b05-4195-af5d-b5741f0efe91,Feline Fix Mix,RKAPY3I1TP,39.55,2,treat,cat
2/27/2021,IQI-2120-2151-7690,543a9164-7b05-4195-af5d-b5741f0efe91,Kitty Climber,W86BRJ9SSG,39.32,2,toy,cat
2/27/2021,IQI-2120-2151-7690,543a9164-7b05-4195-af5d-b5741f0efe91,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
2/27/2021,IQI-2120-2151-7690,543a9164-7b05-4195-af5d-b5741f0efe91,New Dish,NYW2F6CPBY,17.16,1,food,dog
2/27/2021,IQI-2120-2151-7690,543a9164-7b05-4195-af5d-b5741f0efe91,Reddy Beddy,I2GQUNYDXW,36.3,3,bedding,dog
5/8/2020,7ZX-2125-9488-8571,a2a298ca-9874-4847-9ca7-546a7d3acd8d,Fetch Blaster,M291KHJ4LW,29.47,2,toy,dog
8/30/2019,KKT-2239-0492-1293,3b703df7-ce8a-4e98-88bf-e229d9940045,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
8/30/2019,KKT-2239-0492-1293,3b703df7-ce8a-4e98-88bf-e229d9940045,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
8/30/2019,KKT-2239-0492-1293,3b703df7-ce8a-4e98-88bf-e229d9940045,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
8/30/2019,KKT-2239-0492-1293,3b703df7-ce8a-4e98-88bf-e229d9940045,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
10/21/2019,UN9-2984-3842-4240,1afa9126-85f0-47b5-b83f-43c3f0335aea,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
10/21/2019,UN9-2984-3842-4240,1afa9126-85f0-47b5-b83f-43c3f0335aea,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
10/21/2019,UN9-2984-3842-4240,1afa9126-85f0-47b5-b83f-43c3f0335aea,Tug-a-Back,IZBHF5KR79,21.82,1,toy,dog
9/17/2020,1TG-9430-2901-0365,0bc2e04f-9995-4993-aacf-b87788e9eb4d,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
9/17/2020,1TG-9430-2901-0365,0bc2e04f-9995-4993-aacf-b87788e9eb4d,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
9/17/2020,1TG-9430-2901-0365,0bc2e04f-9995-4993-aacf-b87788e9eb4d,Scratchy Post,MPH6SCD7UT,26.95,3,toy,cat
9/17/2020,1TG-9430-2901-0365,0bc2e04f-9995-4993-aacf-b87788e9eb4d,Kitty Climber,W86BRJ9SSG,39.32,1,toy,cat
12/18/2020,5ZC-6246-5501-1697,364471a6-9643-422c-8581-f2f3c61dbf34,All Veggie Yummies,OWFPW3WZHG,25.48,2,treat,dog
12/18/2020,5ZC-6246-5501-1697,364471a6-9643-422c-8581-f2f3c61dbf34,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
12/18/2020,5ZC-6246-5501-1697,364471a6-9643-422c-8581-f2f3c61dbf34,Snack-em Fish,ORGRBTIKZR,15.34,3,treat,cat
12/18/2020,5ZC-6246-5501-1697,364471a6-9643-422c-8581-f2f3c61dbf34,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
12/18/2020,5ZC-6246-5501-1697,364471a6-9643-422c-8581-f2f3c61dbf34,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
6/6/2021,V0E-8784-8182-3852,2258c04f-6254-45f0-9f28-9f488d9c363c,New Dish,NYW2F6CPBY,17.16,2,food,dog
6/6/2021,V0E-8784-8182-3852,2258c04f-6254-45f0-9f28-9f488d9c363c,Reddy Beddy,KDTMPSBZKZ,13.84,1,bedding,dog
10/9/2020,15T-3023-4253-7686,4825bcac-8271-463d-a098-4d3705f72de7,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
10/9/2020,15T-3023-4253-7686,4825bcac-8271-463d-a098-4d3705f72de7,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
10/9/2020,15T-3023-4253-7686,4825bcac-8271-463d-a098-4d3705f72de7,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
10/9/2020,15T-3023-4253-7686,4825bcac-8271-463d-a098-4d3705f72de7,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
5/30/2020,ZB1-6493-8437-0281,0d6eb0b1-eddd-4f61-baa6-56e433f5c90e,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
5/30/2020,ZB1-6493-8437-0281,0d6eb0b1-eddd-4f61-baa6-56e433f5c90e,Tug-a-Back,IZBHF5KR79,21.82,1,toy,dog
5/30/2020,ZB1-6493-8437-0281,0d6eb0b1-eddd-4f61-baa6-56e433f5c90e,Chomp-a Plush,3HDX5H4WTM,39.24,1,toy,dog
4/19/2020,K5J-8272-6464-6387,cbbbf8f7-6f1f-4cfe-97c3-5a79ba099689,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
9/5/2019,QGB-1518-0404-2247,f2a090b3-ec77-4018-939e-1a18d2b4f4ef,New Dish,NYW2F6CPBY,17.16,2,food,dog
2/12/2020,I2Q-9684-0339-9771,828d1954-462a-47f7-9bf9-6ed1c511a921,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
9/10/2019,DUB-1443-3450-4058,2a13668d-96bc-4350-a903-2c702f78d15e,Yum Fish-Dish,GZCJZ3ET04,30.63,1,food,cat
9/10/2019,DUB-1443-3450-4058,2a13668d-96bc-4350-a903-2c702f78d15e,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
9/10/2019,DUB-1443-3450-4058,2a13668d-96bc-4350-a903-2c702f78d15e,Reddy Beddy,KDTMPSBZKZ,13.84,1,bedding,dog
6/4/2020,SBT-7370-4009-6368,7f5111f6-53c9-4316-b134-dd8c3b6b29f7,New Dish,NYW2F6CPBY,17.16,3,food,dog
6/4/2020,SBT-7370-4009-6368,7f5111f6-53c9-4316-b134-dd8c3b6b29f7,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
5/26/2020,I4P-9617-2697-2113,16c5dfb3-0520-4d02-8530-f1a38d5d9271,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
5/26/2020,I4P-9617-2697-2113,16c5dfb3-0520-4d02-8530-f1a38d5d9271,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
5/26/2020,I4P-9617-2697-2113,16c5dfb3-0520-4d02-8530-f1a38d5d9271,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
5/26/2020,I4P-9617-2697-2113,16c5dfb3-0520-4d02-8530-f1a38d5d9271,New Dish,NYW2F6CPBY,17.16,1,food,dog
8/9/2019,PLU-4936-1877-1180,a06a1b4a-aca1-4e6d-8b49-10d279198d25,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
8/9/2019,PLU-4936-1877-1180,a06a1b4a-aca1-4e6d-8b49-10d279198d25,Chomp-a Plush,3HDX5H4WTM,39.24,1,toy,dog
8/9/2019,PLU-4936-1877-1180,a06a1b4a-aca1-4e6d-8b49-10d279198d25,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
8/9/2019,PLU-4936-1877-1180,a06a1b4a-aca1-4e6d-8b49-10d279198d25,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
10/17/2020,GVK-5885-7000-4516,77f68476-3fe6-4c95-a34b-84c527e2ca93,Ball and String,1W0N5O3XOD,16.71,1,toy,cat
5/16/2021,TN8-4521-6878-8740,8c3afaa8-256e-45b1-8b3c-53a2ef412cbe,Reddy Beddy,I2GQUNYDXW,36.3,2,bedding,dog
5/16/2021,TN8-4521-6878-8740,8c3afaa8-256e-45b1-8b3c-53a2ef412cbe,Scratchy Post,MPH6SCD7UT,26.95,3,toy,cat
1/19/2021,60A-7166-4079-9744,4eff61e9-99bb-4c7f-a6b3-b4f4af234de5,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
2/15/2021,8X5-9176-1453-4444,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Cat Cave,058G0P7V60,29.66,3,bedding,cat
2/15/2021,8X5-9176-1453-4444,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Foozy Mouse,8PYSMLYINS,10.8,2,toy,cat
12/28/2019,JN5-3731-7674-6354,78e8918d-8898-474a-b089-3c66d61651fe,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
12/28/2019,JN5-3731-7674-6354,78e8918d-8898-474a-b089-3c66d61651fe,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
12/28/2019,JN5-3731-7674-6354,78e8918d-8898-474a-b089-3c66d61651fe,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
12/28/2019,JN5-3731-7674-6354,78e8918d-8898-474a-b089-3c66d61651fe,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
2/7/2021,LZ9-0931-2149-2134,427dec4b-d56d-4fe9-8870-25ee3ea04f4a,Chomp-a Plush,3HDX5H4WTM,39.24,2,toy,dog
5/11/2021,GUF-1650-8459-7003,8e3d2dd4-cecf-4123-9d7b-9111321e5fee,Snoozer Essentails,GABWVMEL2R,28.04,1,bedding,dog
5/11/2021,GUF-1650-8459-7003,8e3d2dd4-cecf-4123-9d7b-9111321e5fee,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
5/11/2021,GUF-1650-8459-7003,8e3d2dd4-cecf-4123-9d7b-9111321e5fee,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
5/11/2021,GUF-1650-8459-7003,8e3d2dd4-cecf-4123-9d7b-9111321e5fee,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
5/11/2021,GUF-1650-8459-7003,8e3d2dd4-cecf-4123-9d7b-9111321e5fee,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
3/26/2019,UE4-0371-6880-7040,720d27de-956f-4571-bf06-f4bed6e1732b,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
10/14/2020,ZW8-2479-0698-0389,ea6b1d83-ba3a-409b-82ca-6d592ec9451a,Chomp-a Plush,3HDX5H4WTM,39.24,3,toy,dog
10/14/2020,ZW8-2479-0698-0389,ea6b1d83-ba3a-409b-82ca-6d592ec9451a,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
10/14/2020,ZW8-2479-0698-0389,ea6b1d83-ba3a-409b-82ca-6d592ec9451a,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
10/14/2020,ZW8-2479-0698-0389,ea6b1d83-ba3a-409b-82ca-6d592ec9451a,Yum Fish-Dish,GZCJZ3ET04,30.63,3,food,cat
4/18/2020,FPM-7706-4279-6320,d13c8860-67ae-44fb-8827-7afa9b4eec7a,New Dish,NYW2F6CPBY,17.16,3,food,dog
4/18/2020,FPM-7706-4279-6320,d13c8860-67ae-44fb-8827-7afa9b4eec7a,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
1/23/2021,9U2-3704-4172-1493,1727e53e-d0a2-4ab2-9636-87219a7927a5,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
1/23/2021,9U2-3704-4172-1493,1727e53e-d0a2-4ab2-9636-87219a7927a5,Reddy Beddy,I2GQUNYDXW,36.3,2,bedding,dog
1/23/2021,9U2-3704-4172-1493,1727e53e-d0a2-4ab2-9636-87219a7927a5,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
7/10/2019,GRV-3014-6754-1810,9661b347-470c-4a8b-8924-fda98c4e935c,Kitty Climber,W86BRJ9SSG,39.32,2,toy,cat
7/10/2019,GRV-3014-6754-1810,9661b347-470c-4a8b-8924-fda98c4e935c,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
7/10/2019,GRV-3014-6754-1810,9661b347-470c-4a8b-8924-fda98c4e935c,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
7/10/2019,GRV-3014-6754-1810,9661b347-470c-4a8b-8924-fda98c4e935c,Cat Cave,058G0P7V60,29.66,3,bedding,cat
7/10/2019,GRV-3014-6754-1810,9661b347-470c-4a8b-8924-fda98c4e935c,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
1/31/2021,9UQ-0079-4928-8465,b59fb490-8e57-416b-8e4e-7394337f17bf,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
1/31/2021,9UQ-0079-4928-8465,b59fb490-8e57-416b-8e4e-7394337f17bf,Feline Fix Mix,RKAPY3I1TP,39.55,3,treat,cat
1/31/2021,9UQ-0079-4928-8465,b59fb490-8e57-416b-8e4e-7394337f17bf,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
7/7/2020,797-4082-1260-6106,b2287cff-caeb-4b09-9843-0ab30a9a7226,Fetch Blaster,M291KHJ4LW,29.47,1,toy,dog
7/7/2020,797-4082-1260-6106,b2287cff-caeb-4b09-9843-0ab30a9a7226,Chewie Dental,CG3531YP08,38.17,1,treat,dog
